fecha,ccl
2022-07-27,339.4000
2022-07-28,321.9000
2022-07-29,288.2800
2022-07-30,288.2800
2022-07-31,288.2800
2022-08-01,279.6400
2022-08-02,285.1200
2022-08-03,287.5500
2022-08-04,289.6000
2022-08-05,284.5800
2022-08-06,284.5800
2022-08-07,284.5800
2022-08-08,283.7600
2022-08-09,287.6600
2022-08-10,289.7800
2022-08-11,286.2800
2022-08-12,285.5300
2022-08-13,285.5300
2022-08-14,285.5300
2022-08-15,285.5300
2022-08-16,278.0600
2022-08-17,284.1300
2022-08-18,293.9700
2022-08-19,300.3500
2022-08-20,300.3500
2022-08-21,300.3500
2022-08-22,300.3500
2022-08-23,299.0000
2022-08-24,293.4800
2022-08-25,295.9600
2022-08-26,292.5300
2022-08-27,292.5300
2022-08-28,292.5300
2022-08-29,290.0000
2022-08-30,298.0300
2022-08-31,292.8300
2022-09-01,288.7400
2022-09-02,288.7400
2022-09-03,288.7400
2022-09-04,288.7400
2022-09-05,282.9100
2022-09-06,283.3900
2022-09-07,280.8200
2022-09-08,282.8900
2022-09-09,280.8800
2022-09-10,280.8800
2022-09-11,280.8800
2022-09-12,279.9000
2022-09-13,279.4600
2022-09-14,284.2500
2022-09-15,295.3700
2022-09-16,301.1500
2022-09-17,301.1500
2022-09-18,301.1500
2022-09-19,303.3300
2022-09-20,302.8900
2022-09-21,305.9000
2022-09-22,312.1600
2022-09-23,312.2300
2022-09-24,312.2300
2022-09-25,312.2300
2022-09-26,306.8600
2022-09-27,305.5400
2022-09-28,307.6200
2022-09-29,304.2900
2022-09-30,308.9600
2022-10-01,308.9600
2022-10-02,308.9600
2022-10-03,306.9800
2022-10-04,308.2000
2022-10-05,309.6700
2022-10-06,307.1200
2022-10-07,307.1200
2022-10-08,307.1200
2022-10-09,307.1200
2022-10-10,307.1200
2022-10-11,304.0000
2022-10-12,305.9000
2022-10-13,313.7200
2022-10-14,312.8900
2022-10-15,312.8900
2022-10-16,312.8900
2022-10-17,307.9500
2022-10-18,304.0700
2022-10-19,302.9700
2022-10-20,304.0100
2022-10-21,303.6400
2022-10-22,303.6400
2022-10-23,303.6400
2022-10-24,303.9600
2022-10-25,305.8200
2022-10-26,305.9300
2022-10-27,307.4800
2022-10-28,305.8000
2022-10-29,305.8000
2022-10-30,305.8000
2022-10-31,307.4200
2022-11-01,303.6700
2022-11-02,303.3800
2022-11-03,304.9300
2022-11-04,304.5500
2022-11-05,304.5500
2022-11-06,304.5500
2022-11-07,303.4700
2022-11-08,301.2400
2022-11-09,307.9800
2022-11-10,308.6900
2022-11-11,309.7700
2022-11-12,309.7700
2022-11-13,309.7700
2022-11-14,310.4500
2022-11-15,319.1200
2022-11-16,324.6200
2022-11-17,334.7900
2022-11-18,332.2400
2022-11-19,332.2400
2022-11-20,332.2400
2022-11-21,332.2400
2022-11-22,330.9500
2022-11-23,325.7200
2022-11-24,322.6100
2022-11-25,323.0200
2022-11-26,323.0200
2022-11-27,323.0200
2022-11-28,322.4900
2022-11-29,322.7400
2022-11-30,322.7500
2022-12-01,323.7200
2022-12-02,327.0000
2022-12-03,327.0000
2022-12-04,327.0000
2022-12-05,330.4700
2022-12-06,340.4000
2022-12-07,338.0900
2022-12-08,338.0900
2022-12-09,338.0900
2022-12-10,338.0900
2022-12-11,338.0900
2022-12-12,332.3800
2022-12-13,333.6800
2022-12-14,330.1300
2022-12-15,332.6700
2022-12-16,332.3100
2022-12-17,332.3100
2022-12-18,332.3100
2022-12-19,332.4300
2022-12-20,331.5800
2022-12-21,332.9500
2022-12-22,333.4800
2022-12-23,333.1600
2022-12-24,333.1600
2022-12-25,333.1600
2022-12-26,334.8500
2022-12-27,337.4900
2022-12-28,346.1500
2022-12-29,340.5000
2022-12-30,344.1300
2022-12-31,344.1300
2023-01-01,344.1300
2023-01-02,344.8800
2023-01-03,344.4400
2023-01-04,339.4800
2023-01-05,342.1600
2023-01-06,338.9200
2023-01-07,338.9200
2023-01-08,338.9200
2023-01-09,333.9700
2023-01-10,331.9700
2023-01-11,336.9600
2023-01-12,343.5700
2023-01-13,349.2600
2023-01-14,349.2600
2023-01-15,349.2600
2023-01-16,356.3800
2023-01-17,362.1900
2023-01-18,351.8200
2023-01-19,355.4100
2023-01-20,360.9800
2023-01-21,360.9800
2023-01-22,360.9800
2023-01-23,363.1900
2023-01-24,360.0300
2023-01-25,365.9900
2023-01-26,369.3900
2023-01-27,370.3900
2023-01-28,370.3900
2023-01-29,370.3900
2023-01-30,369.5200
2023-01-31,367.4200
2023-02-01,367.0700
2023-02-02,366.8300
2023-02-03,362.9500
2023-02-04,362.9500
2023-02-05,362.9500
2023-02-06,365.7100
2023-02-07,366.1600
2023-02-08,366.1300
2023-02-09,371.6000
2023-02-10,371.2300
2023-02-11,371.2300
2023-02-12,371.2300
2023-02-13,370.8700
2023-02-14,369.8200
2023-02-15,368.5200
2023-02-16,370.0200
2023-02-17,369.8000
2023-02-18,369.8000
2023-02-19,369.8000
2023-02-20,369.8000
2023-02-21,369.8000
2023-02-22,368.4600
2023-02-23,367.0300
2023-02-24,367.0200
2023-02-25,367.0200
2023-02-26,367.0200
2023-02-27,364.9300
2023-02-28,366.4100
2023-03-01,368.8800
2023-03-02,372.5700
2023-03-03,372.3100
2023-03-04,372.3100
2023-03-05,372.3100
2023-03-06,372.6800
2023-03-07,375.6900
2023-03-08,378.9600
2023-03-09,387.7800
2023-03-10,393.6800
2023-03-11,393.6800
2023-03-12,393.6800
2023-03-13,395.5000
2023-03-14,391.4700
2023-03-15,397.0700
2023-03-16,400.6200
2023-03-17,403.5700
2023-03-18,403.5700
2023-03-19,403.5700
2023-03-20,401.3600
2023-03-21,399.6200
2023-03-22,397.1700
2023-03-23,390.1900
2023-03-24,390.1900
2023-03-25,390.1900
2023-03-26,390.1900
2023-03-27,392.5800
2023-03-28,390.6300
2023-03-29,395.8900
2023-03-30,402.7900
2023-03-31,406.5400
2023-04-01,406.5400
2023-04-02,406.5400
2023-04-03,406.7700
2023-04-04,409.8200
2023-04-05,408.2400
2023-04-06,408.2400
2023-04-07,408.2400
2023-04-08,408.2400
2023-04-09,408.2400
2023-04-10,403.1700
2023-04-11,398.9700
2023-04-12,398.3100
2023-04-13,402.1400
2023-04-14,404.8800
2023-04-15,404.8800
2023-04-16,404.8800
2023-04-17,409.0400
2023-04-18,425.9000
2023-04-19,429.6500
2023-04-20,435.7400
2023-04-21,455.1100
2023-04-22,455.1100
2023-04-23,455.1100
2023-04-24,462.3500
2023-04-25,465.9700
2023-04-26,469.3200
2023-04-27,457.2900
2023-04-28,453.1600
2023-04-29,453.1600
2023-04-30,453.1600
2023-05-01,453.1600
2023-05-02,433.6400
2023-05-03,427.2700
2023-05-04,420.7900
2023-05-05,440.6100
2023-05-06,440.6100
2023-05-07,440.6100
2023-05-08,440.3000
2023-05-09,434.0000
2023-05-10,441.6400
2023-05-11,441.6400
2023-05-12,440.8000
2023-05-13,440.8000
2023-05-14,440.8000
2023-05-15,444.6000
2023-05-16,447.4300
2023-05-17,454.3700
2023-05-18,478.9800
2023-05-19,474.3500
2023-05-20,474.3500
2023-05-21,474.3500
2023-05-22,478.9200
2023-05-23,481.1100
2023-05-24,479.6500
2023-05-25,479.6500
2023-05-26,479.6500
2023-05-27,479.6500
2023-05-28,479.6500
2023-05-29,480.6600
2023-05-30,463.1400
2023-05-31,474.9900
2023-06-01,469.5500
2023-06-02,479.0000
2023-06-03,479.0000
2023-06-04,479.0000
2023-06-05,496.7800
2023-06-06,493.4600
2023-06-07,489.8500
2023-06-08,481.5400
2023-06-09,479.2700
2023-06-10,479.2700
2023-06-11,479.2700
2023-06-12,503.3700
2023-06-13,492.2200
2023-06-14,495.5600
2023-06-15,493.9200
2023-06-16,487.1200
2023-06-17,487.1200
2023-06-18,487.1200
2023-06-19,487.1200
2023-06-20,487.1200
2023-06-21,492.7100
2023-06-22,502.3400
2023-06-23,488.0500
2023-06-24,488.0500
2023-06-25,488.0500
2023-06-26,489.6300
2023-06-27,498.1800
2023-06-28,496.2900
2023-06-29,487.5600
2023-06-30,495.6400
2023-07-01,495.6400
2023-07-02,495.6400
2023-07-03,485.5700
2023-07-04,495.0000
2023-07-05,492.9000
2023-07-06,498.8700
2023-07-07,499.5600
2023-07-08,499.5600
2023-07-09,499.5600
2023-07-10,500.5300
2023-07-11,500.4100
2023-07-12,501.4600
2023-07-13,502.4600
2023-07-14,504.4900
2023-07-15,504.4900
2023-07-16,504.4900
2023-07-17,507.5300
2023-07-18,520.7400
2023-07-19,526.2600
2023-07-20,532.5100
2023-07-21,533.2700
2023-07-22,533.2700
2023-07-23,533.2700
2023-07-24,531.8800
2023-07-25,530.1000
2023-07-26,527.7200
2023-07-27,531.3400
2023-07-28,536.0700
2023-07-29,536.0700
2023-07-30,536.0700
2023-07-31,555.1000
2023-08-01,560.1300
2023-08-02,568.5900
2023-08-03,576.7000
2023-08-04,585.3100
2023-08-05,585.3100
2023-08-06,585.3100
2023-08-07,597.6300
2023-08-08,597.4000
2023-08-09,591.7000
2023-08-10,598.8300
2023-08-11,601.2400
2023-08-12,601.2400
2023-08-13,601.2400
2023-08-14,654.9500
2023-08-15,702.2200
2023-08-16,722.9800
2023-08-17,743.4400
2023-08-18,745.7800
2023-08-19,745.7800
2023-08-20,745.7800
2023-08-21,745.7800
2023-08-22,745.5100
2023-08-23,746.6000
2023-08-24,761.6100
2023-08-25,770.1200
2023-08-26,770.1200
2023-08-27,770.1200
2023-08-28,787.3600
2023-08-29,802.3500
2023-08-30,798.3800
2023-08-31,780.5400
2023-09-01,767.8800
2023-09-02,767.8800
2023-09-03,767.8800
2023-09-04,769.9800
2023-09-05,761.4800
2023-09-06,762.9700
2023-09-07,738.6900
2023-09-08,720.3800
2023-09-09,720.3800
2023-09-10,720.3800
2023-09-11,673.5450
2023-09-12,721.3250
2023-09-13,708.8700
2023-09-14,718.9400
2023-09-15,707.9650
2023-09-16,707.9650
2023-09-17,707.9650
2023-09-18,708.9550
2023-09-19,716.8550
2023-09-20,707.3250
2023-09-21,710.4200
2023-09-22,718.1200
2023-09-23,718.1200
2023-09-24,718.1200
2023-09-25,723.6950
2023-09-26,735.7000
2023-09-27,704.2850
2023-09-28,707.6550
2023-09-29,753.1550
2023-09-30,753.1550
2023-10-01,753.1550
2023-10-02,733.0250
2023-10-03,726.0900
2023-10-04,821.8650
2023-10-05,846.2550
2023-10-06,878.8950
2023-10-07,878.8950
2023-10-08,878.8950
2023-10-09,878.8950
2023-10-10,892.1250
2023-10-11,841.0250
2023-10-12,869.5050
2023-10-13,869.5050
2023-10-14,869.5050
2023-10-15,869.5050
2023-10-16,869.5050
2023-10-17,956.0250
2023-10-18,965.1450
2023-10-19,968.8400
2023-10-20,988.7900
2023-10-21,988.7900
2023-10-22,988.7900
2023-10-23,943.5300
2023-10-24,888.9750
2023-10-25,880.5900
2023-10-26,870.7150
2023-10-27,837.6750
2023-10-28,837.6750
2023-10-29,837.6750
2023-10-30,827.9850
2023-10-31,845.0950
2023-11-01,820.4350
2023-11-02,852.7100
2023-11-03,848.8250
2023-11-04,848.8250
2023-11-05,848.8250
2023-11-06,848.8250
2023-11-07,847.6600
2023-11-08,845.6350
2023-11-09,862.5900
2023-11-10,893.1350
2023-11-11,893.1350
2023-11-12,893.1350
2023-11-13,881.3950
2023-11-14,872.4550
2023-11-15,870.9600
2023-11-16,858.8600
2023-11-17,859.7550
2023-11-18,859.7550
2023-11-19,859.7550
2023-11-20,859.7550
2023-11-21,890.6200
2023-11-22,970.3650
2023-11-23,970.3650
2023-11-24,983.1400
2023-11-25,983.1400
2023-11-26,983.1400
2023-11-27,893.1200
2023-11-28,845.9600
2023-11-29,811.5950
2023-11-30,841.0450
2023-12-01,913.0850
2023-12-02,913.0850
2023-12-03,913.0850
2023-12-04,881.4100
2023-12-05,937.2850
2023-12-06,903.5600
2023-12-07,985.5300
2023-12-08,985.5300
2023-12-09,985.5300
2023-12-10,985.5300
2023-12-11,979.1700
2023-12-12,1041.2000
2023-12-13,1012.6200
2023-12-14,1013.0500
2023-12-15,978.6850
2023-12-16,978.6850
2023-12-17,978.6850
2023-12-18,958.1000
2023-12-19,970.9550
2023-12-20,946.1150
2023-12-21,957.4400
2023-12-22,926.2550
2023-12-23,926.2550
2023-12-24,926.2550
2023-12-25,926.2550
2023-12-26,929.3950
2023-12-27,909.5950
2023-12-28,926.4950
2023-12-29,965.1750
2023-12-30,965.1750
2023-12-31,965.1750
2024-01-01,965.1750
2024-01-02,983.5950
2024-01-03,1035.3000
2024-01-04,1073.4000
2024-01-05,1136.0500
2024-01-06,1136.0500
2024-01-07,1136.0500
2024-01-08,1211.2500
2024-01-09,1184.6000
2024-01-10,1184.5500
2024-01-11,1153.7500
2024-01-12,1121.2500
2024-01-13,1121.2500
2024-01-14,1121.2500
2024-01-15,1121.2500
2024-01-16,1208.1000
2024-01-17,1262.3000
2024-01-18,1230.8500
2024-01-19,1292.7000
2024-01-20,1292.7000
2024-01-21,1292.7000
2024-01-22,1293.4000
2024-01-23,1268.8000
2024-01-24,1293.5000
2024-01-25,1269.6500
2024-01-26,1216.5000
2024-01-27,1216.5000
2024-01-28,1216.5000
2024-01-29,1254.0000
2024-01-30,1261.5500
2024-01-31,1215.4000
2024-02-01,1268.9500
2024-02-02,1286.4000
2024-02-03,1286.4000
2024-02-04,1286.4000
2024-02-05,1281.0000
2024-02-06,1242.3500
2024-02-07,1255.9500
2024-02-08,1235.1000
2024-02-09,1218.2000
2024-02-10,1218.2000
2024-02-11,1218.2000
2024-02-12,1218.2000
2024-02-13,1218.2000
2024-02-14,1171.9000
2024-02-15,1132.9000
2024-02-16,1102.3000
2024-02-17,1102.3000
2024-02-18,1102.3000
2024-02-19,1102.3000
2024-02-20,1133.4000
2024-02-21,1112.9500
2024-02-22,1067.9000
2024-02-23,1091.4000
2024-02-24,1091.4000
2024-02-25,1091.4000
2024-02-26,1089.5500
2024-02-27,1089.0500
2024-02-28,1064.7500
2024-02-29,1061.1500
2024-03-01,1071.8000
2024-03-02,1071.8000
2024-03-03,1071.8000
2024-03-04,1059.5500
2024-03-05,1046.3500
2024-03-06,1017.9500
2024-03-07,1022.2000
2024-03-08,1040.0500
2024-03-09,1040.0500
2024-03-10,1040.0500
2024-03-11,1017.5000
2024-03-12,1078.1000
2024-03-13,1047.8000
2024-03-14,1062.7000
2024-03-15,1059.7000
2024-03-16,1059.7000
2024-03-17,1059.7000
2024-03-18,1070.2000
2024-03-19,1079.3500
2024-03-20,1108.1500
2024-03-21,1093.8500
2024-03-22,1099.1000
2024-03-23,1099.1000
2024-03-24,1099.1000
2024-03-25,1086.8500
2024-03-26,1076.1500
2024-03-27,1057.8000
2024-03-28,1057.8000
2024-03-29,1057.8000
2024-03-30,1057.8000
2024-03-31,1057.8000
2024-04-01,1057.8000
2024-04-02,1057.8000
2024-04-03,1067.5500
2024-04-04,1048.2000
2024-04-05,1033.5500
2024-04-06,1033.5500
2024-04-07,1033.5500
2024-04-08,1030.1500
2024-04-09,1041.0500
2024-04-10,1041.6500
2024-04-11,1034.6000
2024-04-12,1034.6000
2024-04-13,1034.6000
2024-04-14,1034.6000
2024-04-15,1034.6000
2024-04-16,1068.6500
2024-04-17,1058.3500
2024-04-18,1056.5500
2024-04-19,1059.1500
2024-04-20,1059.1500
2024-04-21,1059.1500
2024-04-22,1058.1500
2024-04-23,1053.1000
2024-04-24,1052.8500
2024-04-25,1076.4500
2024-04-26,1077.3000
2024-04-27,1077.3000
2024-04-28,1077.3000
2024-04-29,1085.8000
2024-04-30,1086.9500
2024-05-01,1086.9500
2024-05-02,1109.2500
2024-05-03,1109.4000
2024-05-04,1109.4000
2024-05-05,1109.4000
2024-05-06,1104.7500
2024-05-07,1091.2500
2024-05-08,1077.2500
2024-05-09,1080.8500
2024-05-10,1074.0000
2024-05-11,1074.0000
2024-05-12,1074.0000
2024-05-13,1074.5000
2024-05-14,1085.3000
2024-05-15,1094.4000
2024-05-16,1094.7000
2024-05-17,1101.0500
2024-05-18,1101.0500
2024-05-19,1101.0500
2024-05-20,1131.8500
2024-05-21,1200.3500
2024-05-22,1252.2500
2024-05-23,1251.1500
2024-05-24,1238.2500
2024-05-25,1238.2500
2024-05-26,1238.2500
2024-05-27,1238.2500
2024-05-28,1229.7500
2024-05-29,1225.6000
2024-05-30,1213.8500
2024-05-31,1248.6000
2024-06-01,1248.6000
2024-06-02,1248.6000
2024-06-03,1289.4000
2024-06-04,1302.7000
2024-06-05,1313.3500
2024-06-06,1304.9000
2024-06-07,1305.2500
2024-06-08,1305.2500
2024-06-09,1305.2500
2024-06-10,1306.3500
2024-06-11,1301.6000
2024-06-12,1303.9000
2024-06-13,1263.7000
2024-06-14,1276.5000
2024-06-15,1276.5000
2024-06-16,1276.5000
2024-06-17,1276.5000
2024-06-18,1263.2000
2024-06-19,1263.2000
2024-06-20,1263.2000
2024-06-21,1263.2000
2024-06-22,1263.2000
2024-06-23,1263.2000
2024-06-24,1307.5500
2024-06-25,1314.3000
2024-06-26,1343.5500
2024-06-27,1337.5500
2024-06-28,1348.4000
2024-06-29,1348.4000
2024-06-30,1348.4000
2024-07-01,1405.8000
2024-07-02,1430.0500
2024-07-03,1398.0000
2024-07-04,1398.2300
2024-07-05,1394.3500
2024-07-06,1394.3500
2024-07-07,1394.3500
2024-07-08,1385.0500
2024-07-09,1385.0500
2024-07-10,1389.6500
2024-07-11,1413.6500
2024-07-12,1422.2500
2024-07-13,1422.2500
2024-07-14,1422.2500
2024-07-15,1312.6500
2024-07-16,1289.3500
2024-07-17,1314.3500
2024-07-18,1320.6500
2024-07-19,1320.4000
2024-07-20,1320.4000
2024-07-21,1320.4000
2024-07-22,1327.5000
2024-07-23,1332.1500
2024-07-24,1336.6000
2024-07-25,1328.1000
2024-07-26,1312.7500
2024-07-27,1312.7500
2024-07-28,1312.7500
2024-07-29,1301.9000
2024-07-30,1274.6000
2024-07-31,1280.7000
2024-08-01,1301.3500
2024-08-02,1321.3500
2024-08-03,1321.3500
2024-08-04,1321.3500
2024-08-05,1339.6000
2024-08-06,1337.2500
2024-08-07,1326.5000
2024-08-08,1312.0500
2024-08-09,1296.4000
2024-08-10,1296.4000
2024-08-11,1296.4000
2024-08-12,1283.9500
2024-08-13,1269.0500
2024-08-14,1264.0000
2024-08-15,1265.0500
2024-08-16,1275.0500
2024-08-17,1291.7000
2024-08-18,1291.7000
2024-08-19,1287.2000
2024-08-20,1293.8500
2024-08-21,1291.5000
2024-08-22,1288.7000
2024-08-23,1287.2500
2024-08-24,1287.2500
2024-08-25,1287.2500
2024-08-26,1290.3000
2024-08-27,1295.0500
2024-08-28,1292.9000
2024-08-29,1287.2500
2024-08-30,1303.2500
2024-08-31,1303.2500
2024-09-01,1303.2500
2024-09-02,1294.2250
2024-09-03,1305.2500
2024-09-04,1290.3200
2024-09-05,1285.9000
2024-09-06,1244.4500
2024-09-07,1244.4500
2024-09-08,1244.4500
2024-09-09,1237.1500
2024-09-10,1249.8000
2024-09-11,1256.6000
2024-09-12,1252.2000
2024-09-13,1244.2000
2024-09-14,1244.2000
2024-09-15,1244.2000
2024-09-16,1247.2500
2024-09-17,1244.0000
2024-09-18,1231.1500
2024-09-19,1214.3500
2024-09-20,1224.7000
2024-09-21,1224.7000
2024-09-22,1224.7000
2024-09-23,1225.6500
2024-09-24,1220.2000
2024-09-25,1225.5500
2024-09-26,1227.3000
2024-09-27,1225.0000
2024-09-28,1225.0000
2024-09-29,1225.0000
2024-09-30,1242.3500
2024-10-01,1243.9500
2024-10-02,1236.6500
2024-10-03,1228.9500
2024-10-04,1220.3500
2024-10-05,1220.3500
2024-10-06,1220.3500
2024-10-07,1213.7000
2024-10-08,1212.3500
2024-10-09,1189.7500
2024-10-10,1174.3000
2024-10-11,1174.3000
2024-10-12,1174.3000
2024-10-13,1174.3000
2024-10-14,1179.0000
2024-10-15,1176.9500
2024-10-16,1187.1000
2024-10-17,1192.9000
2024-10-18,1190.2000
2024-10-19,1190.2000
2024-10-20,1190.2000
2024-10-21,1193.5000
2024-10-22,1191.7000
2024-10-23,1189.5000
2024-10-24,1178.5500
2024-10-25,1165.5000
2024-10-26,1165.5000
2024-10-27,1165.5000
2024-10-28,1156.7500
2024-10-29,1152.1000
2024-10-30,1156.8000
2024-10-31,1154.3500
2024-11-01,1173.8500
2024-11-02,1173.8500
2024-11-03,1173.8500
2024-11-04,1182.8000
2024-11-05,1177.6000
2024-11-06,1177.6000
2024-11-07,1161.7000
2024-11-08,1149.1500
2024-11-09,1149.1500
2024-11-10,1149.1500
2024-11-11,1149.1500
2024-11-12,1158.8500
2024-11-13,1156.7000
2024-11-14,1144.3500
2024-11-15,1132.6500
2024-11-16,1132.6500
2024-11-17,1132.6500
2024-11-18,1132.6500
2024-11-19,1112.4500
2024-11-20,1105.0000
2024-11-21,1109.8000
2024-11-22,1104.3000
2024-11-23,1104.3000
2024-11-24,1104.3000
2024-11-25,1105.1000
2024-11-26,1106.5500
2024-11-27,1102.6000
2024-11-28,1102.6000
2024-11-29,1097.5000
2024-11-30,1097.5000
2024-12-01,1097.5000
2024-12-02,1097.3000
2024-12-03,1099.6500
2024-12-04,1102.3000
2024-12-05,1087.9500
2024-12-06,1070.5000
2024-12-07,1070.5000
2024-12-08,1070.5000
2024-12-09,1066.8000
2024-12-10,1079.6500
2024-12-11,1072.9000
2024-12-12,1074.6000
2024-12-13,1090.8000
2024-12-14,1090.8000
2024-12-15,1090.8000
2024-12-16,1113.6500
2024-12-17,1147.2000
2024-12-18,1160.2500
2024-12-19,1151.3500
2024-12-20,1157.5500
2024-12-21,1157.5500
2024-12-22,1157.5500
2024-12-23,1168.0500
2024-12-24,1113.7000
2024-12-25,1113.7000
2024-12-26,1186.8000
2024-12-27,1181.9000
2024-12-28,1181.9000
2024-12-29,1181.9000
2024-12-30,1188.5000
2024-12-31,1188.5000
2025-01-01,1188.5000
2025-01-02,1188.5000
2025-01-03,1177.2500
2025-01-04,1177.2500
2025-01-05,1177.2500
2025-01-06,1184.7000
2025-01-07,1190.0000
2025-01-08,1190.5000
2025-01-09,1186.0500
2025-01-10,1193.4000
2025-01-11,1193.4000
2025-01-12,1193.4000
2025-01-13,1195.3000
2025-01-14,1188.7500
2025-01-15,1188.0500
2025-01-16,1190.7500
2025-01-17,1186.0500
2025-01-18,1186.0500
2025-01-19,1186.0500
2025-01-20,1186.0500
2025-01-21,1187.2000
2025-01-22,1187.5500
2025-01-23,1185.5000
2025-01-24,1166.0000
2025-01-25,1166.0000
2025-01-26,1166.0000
2025-01-27,1172.0500
2025-01-28,1174.8500
2025-01-29,1177.3000
2025-01-30,1177.4000
2025-01-31,1185.3500
2025-02-01,1185.3500
2025-02-02,1185.3500
2025-02-03,1190.4000
2025-02-04,1195.2000
2025-02-05,1198.4500
2025-02-06,1197.5500
2025-02-07,1203.1000
2025-02-08,1203.1000
2025-02-09,1203.1000
2025-02-10,1193.4000
2025-02-11,1191.8500
2025-02-12,1193.6500
2025-02-13,1196.2500
2025-02-14,1196.0500
2025-02-15,1196.0500
2025-02-16,1196.0500
2025-02-17,1196.0500
2025-02-18,1210.2000
2025-02-19,1216.7000
2025-02-20,1214.2500
2025-02-21,1214.0000
2025-02-22,1214.0000
2025-02-23,1214.0000
2025-02-24,1214.5000
2025-02-25,1210.7500
2025-02-26,1217.4500
2025-02-27,1219.0500
2025-02-28,1221.6500
2025-03-01,1221.6500
2025-03-02,1221.6500
2025-03-03,1221.6500
2025-03-04,1221.6500
2025-03-05,1232.0000
2025-03-06,1236.0000
2025-03-07,1216.9500
2025-03-08,1216.9500
2025-03-09,1216.9500
2025-03-10,1225.7000
2025-03-11,1227.0000
2025-03-12,1227.2000
2025-03-13,1234.7000
2025-03-14,1238.9500
2025-03-15,1238.9500
2025-03-16,1238.9500
2025-03-17,1252.5500
2025-03-18,1293.4000
2025-03-19,1269.8500
2025-03-20,1285.8500
2025-03-21,1291.0000
2025-03-22,1291.0000
2025-03-23,1291.0000
2025-03-24,1291.0000
2025-03-25,1296.0000
2025-03-26,1296.0000
2025-03-27,1295.8500
2025-03-28,1314.1500
2025-03-29,1314.1500
2025-03-30,1314.1500
2025-03-31,1317.3500
2025-04-01,1312.3000
2025-04-02,1312.3000
2025-04-03,1317.6500
2025-04-04,1332.0500
2025-04-05,1332.0500
2025-04-06,1332.0500
2025-04-07,1362.9000
2025-04-08,1372.7500
2025-04-09,1358.4000
2025-04-10,1364.0000
2025-04-11,1341.8000
2025-04-12,1341.8000
2025-04-13,1341.8000
2025-04-14,1243.1500
2025-04-15,1243.1500
2025-04-16,1181.1500
2025-04-17,1181.1500
2025-04-18,1181.1500
2025-04-19,1181.1500
2025-04-20,1181.1500
2025-04-21,1133.7000
2025-04-22,1151.9500
2025-04-23,1185.7000
2025-04-24,1200.5500
2025-04-25,1196.0500
2025-04-26,1196.0500
2025-04-27,1196.0500
2025-04-28,1192.5500
2025-04-29,1189.7500
2025-04-30,1189.2500
2025-05-01,1189.2500
2025-05-02,1406.1000
2025-05-03,1406.1000
2025-05-04,1406.1000
2025-05-05,1210.6000
2025-05-06,1212.4500
2025-05-07,1166.1000
2025-05-08,1141.8000
2025-05-09,1156.9500
2025-05-10,1156.9500
2025-05-11,1156.9500
2025-05-12,1154.5500
2025-05-13,1149.6000
2025-05-14,1154.9500
2025-05-15,1168.2500
2025-05-16,1167.9000
2025-05-17,1167.9000
2025-05-18,1167.9000
2025-05-19,1162.3000
2025-05-20,1166.8500
2025-05-21,1165.4500
2025-05-22,1159.6000
2025-05-23,1157.6000
2025-05-24,1157.6000
2025-05-25,1157.6000
2025-05-26,1157.6000
2025-05-27,1173.6500
2025-05-28,1173.9000
2025-05-29,1200.1500
2025-05-30,1200.7000
2025-05-31,1200.7000
2025-06-01,1200.7000
2025-06-02,1194.7500
2025-06-03,1196.5000
2025-06-04,1197.3500
2025-06-05,1195.2500
2025-06-06,1196.4000
2025-06-07,1196.4000
2025-06-08,1196.4000
2025-06-09,1197.2000
2025-06-10,1190.2000
2025-06-11,1190.4000
2025-06-12,1191.4000
2025-06-13,1190.1000
2025-06-14,1190.1000
2025-06-15,1190.1000
2025-06-16,1190.1000
2025-06-17,1181.0000
2025-06-18,1171.0500
2025-06-19,1171.0500
2025-06-20,1171.0500
2025-06-21,1171.0500
2025-06-22,1171.0500
2025-06-23,1189.4500
2025-06-24,1186.1000
2025-06-25,1197.6000
2025-06-26,1204.7000
2025-06-27,1200.3500
2025-06-28,1200.3500
2025-06-29,1200.3500
2025-06-30,1211.0000
2025-07-01,1235.2000
2025-07-02,1240.1500
2025-07-03,1236.5500
2025-07-04,1236.5500
2025-07-05,1236.5500
2025-07-06,1236.5500
2025-07-07,1279.9500
2025-07-08,1258.0000
2025-07-09,1258.0000
2025-07-10,1267.9000
2025-07-11,1277.7500
2025-07-12,1277.7500
2025-07-13,1277.7500
2025-07-14,1294.4500
2025-07-15,1297.4000
2025-07-16,1272.8000
2025-07-17,1292.2000
2025-07-18,1284.6000
2025-07-19,1284.6000
2025-07-20,1284.6000
2025-07-21,1295.1500
2025-07-22,1264.5000
2025-07-23,1262.4000
2025-07-24,1276.1500
2025-07-25,1285.5500
2025-07-26,1285.5500
2025-07-27,1285.5500
2025-07-28,1296.1000
2025-07-29,1292.8500
2025-07-30,1318.2000
2025-07-31,1360.1000
2025-08-01,1363.3500
2025-08-02,1363.3500
2025-08-03,1363.3500
2025-08-04,1356.0000
2025-08-05,1345.0000
2025-08-06,1333.2500
2025-08-07,1330.0000
2025-08-08,1328.2500
2025-08-09,1328.2500
2025-08-10,1328.2500
2025-08-11,1326.5000
2025-08-12,1322.3500
2025-08-13,1319.8000
2025-08-14,1301.3500
2025-08-15,1301.3500
