fecha,ticker,cierre
2018-09-10,XLY,53.773861
2018-09-10,XME,30.287579
2018-09-11,ACWI,62.976074
2018-09-11,ARKK,44.324360
2018-09-11,CIBR,27.326754
2018-09-11,COPX,16.864998
2018-09-11,DIA,224.116760
2018-09-11,EEM,34.382446
2018-09-11,EFA,51.931240
2018-09-11,ESGU,56.969418
2018-09-11,EWJ,48.181103
2018-09-11,EWY,56.426960
2018-09-11,EWZ,19.433319
2018-09-11,FXI,33.600517
2018-09-11,GDX,16.108213
2018-09-11,GLD,113.220001
2018-09-11,IBB,115.050789
2018-09-11,ICLN,7.670698
2018-09-11,IEMG,39.892395
2018-09-11,IEUR,37.004955
2018-09-11,IJH,36.152016
2018-09-11,ILF,18.662157
2018-09-11,ITA,96.863434
2018-09-11,IVE,98.240852
2018-09-11,IVV,256.084442
2018-09-11,IVW,40.810661
2018-09-11,IWM,154.891327
2018-09-11,JPMB,29.826674
2018-09-11,MERVAL,775.638298
2018-09-11,MUB,88.204399
2018-09-11,PSQ,121.265633
2018-09-11,QQQ,174.029709
2018-09-11,RSP,92.884537
2018-09-11,SH,90.546227
2018-09-11,SLV,13.280000
2018-09-11,SMH,49.141762
2018-09-11,SPHQ,28.773529
2018-09-11,SPXL,49.984924
2018-09-11,SPY,255.918457
2018-09-11,TQQQ,8.098679
2018-09-11,URA,9.642648
2018-09-11,USO,116.800003
2018-09-11,VEA,33.247288
2018-09-11,VIG,95.039917
2018-09-11,VXX,1862.400024
2018-09-11,XLB,25.174294
2018-09-11,XLC,44.631905
2018-09-11,XLE,25.922335
2018-09-11,XLF,24.343184
2018-09-11,XLI,68.243942
2018-09-11,XLK,34.537117
2018-09-11,XLP,43.847095
2018-09-11,XLRE,25.649107
2018-09-11,XLU,21.135666
2018-09-11,XLV,80.446251
2018-09-11,XLY,54.204945
2018-09-11,XME,30.151140
2018-09-12,ACWI,63.097218
2018-09-12,ARKK,44.464542
2018-09-12,CIBR,27.374527
2018-09-12,COPX,17.318308
2018-09-12,DIA,224.306290
2018-09-12,EEM,34.557571
2018-09-12,EFA,52.151928
2018-09-12,ESGU,56.960438
2018-09-12,EWJ,48.274212
2018-09-12,EWY,56.608143
2018-09-12,EWZ,19.590042
2018-09-12,FXI,33.900002
2018-09-12,GDX,16.603289
2018-09-12,GLD,114.169998
2018-09-12,IBB,115.109535
2018-09-12,ICLN,7.688704
2018-09-12,IEMG,40.068165
2018-09-12,IEUR,37.169765
2018-09-12,IJH,36.178669
2018-09-12,ILF,19.017078
2018-09-12,ITA,97.265350
2018-09-12,IVE,98.367706
2018-09-12,IVV,256.102051
2018-09-12,IVW,40.777985
2018-09-12,IWM,154.520004
2018-09-12,JPMB,29.820162
2018-09-12,MERVAL,778.868814
2018-09-12,MUB,88.245209
2018-09-12,PSQ,121.590973
2018-09-12,QQQ,173.516525
2018-09-12,RSP,93.049561
2018-09-12,SH,90.611794
2018-09-12,SLV,13.390000
2018-09-12,SMH,48.578255
2018-09-12,SPHQ,28.827021
2018-09-12,SPXL,50.003777
2018-09-12,SPY,255.980530
2018-09-12,TQQQ,8.028543
2018-09-12,URA,9.886664
2018-09-12,USO,118.239998
2018-09-12,VEA,33.389183
2018-09-12,VIG,95.152031
2018-09-12,VXX,1838.079956
2018-09-12,XLB,25.187054
2018-09-12,XLC,44.502430
2018-09-12,XLE,26.056433
2018-09-12,XLF,24.119778
2018-09-12,XLI,68.454010
2018-09-12,XLK,34.393280
2018-09-12,XLP,44.355274
2018-09-12,XLRE,25.671988
2018-09-12,XLU,21.116179
2018-09-12,XLV,80.847481
2018-09-12,XLY,54.306915
2018-09-12,XME,30.833307
2018-09-13,ACWI,63.529873
2018-09-13,ARKK,44.800968
2018-09-13,CIBR,27.374527
2018-09-13,COPX,17.519781
2018-09-13,DIA,225.625015
2018-09-13,EEM,35.024567
2018-09-13,EFA,52.538124
2018-09-13,ESGU,57.247040
2018-09-13,EWJ,48.646675
2018-09-13,EWY,57.151699
2018-09-13,EWZ,19.257793
2018-09-13,FXI,34.673672
2018-09-13,GDX,16.584951
2018-09-13,GLD,113.760002
2018-09-13,IBB,115.961853
2018-09-13,ICLN,7.643688
2018-09-13,IEMG,40.555542
2018-09-13,IEUR,37.413059
2018-09-13,IJH,36.258614
2018-09-13,ILF,19.010618
2018-09-13,ITA,97.935265
2018-09-13,IVE,98.629852
2018-09-13,IVV,257.579346
2018-09-13,IVW,41.113976
2018-09-13,IWM,154.556213
2018-09-13,JPMB,29.833181
2018-09-13,MERVAL,777.018634
2018-09-13,MUB,88.261490
2018-09-13,PSQ,120.411659
2018-09-13,QQQ,175.369736
2018-09-13,RSP,93.440331
2018-09-13,SH,90.087479
2018-09-13,SLV,13.350000
2018-09-13,SMH,49.174358
2018-09-13,SPHQ,29.005299
2018-09-13,SPXL,50.823498
2018-09-13,SPY,257.494446
2018-09-13,TQQQ,8.266288
2018-09-13,URA,9.926022
2018-09-13,USO,115.919998
2018-09-13,VEA,33.602055
2018-09-13,VIG,95.565964
2018-09-13,VXX,1788.160034
2018-09-13,XLB,25.284906
2018-09-13,XLC,44.816872
2018-09-13,XLE,26.067032
2018-09-13,XLF,24.085402
2018-09-13,XLI,68.865379
2018-09-13,XLK,34.796917
2018-09-13,XLP,44.290722
2018-09-13,XLRE,25.832150
2018-09-13,XLU,21.275978
2018-09-13,XLV,81.850533
2018-09-13,XLY,54.399628
2018-09-13,XME,30.724148
2018-09-14,ACWI,63.581795
2018-09-14,ARKK,45.081322
2018-09-14,CIBR,27.603846
2018-09-14,COPX,17.486204
2018-09-14,DIA,225.719894
2018-09-14,EEM,34.991219
2018-09-14,EFA,52.616936
2018-09-14,ESGU,57.336590
2018-09-14,EWJ,49.196865
2018-09-14,EWY,57.479572
2018-09-14,EWZ,19.571236
2018-09-14,FXI,34.299320
2018-09-14,GDX,16.484100
2018-09-14,GLD,113.019997
2018-09-14,IBB,115.374054
2018-09-14,ICLN,7.625682
2018-09-14,IEMG,40.531570
2018-09-14,IEUR,37.311031
2018-09-14,IJH,36.395397
2018-09-14,ILF,19.165501
2018-09-14,ITA,99.344391
2018-09-14,IVE,98.756691
2018-09-14,IVV,257.570587
2018-09-14,IVW,41.095310
2018-09-14,IWM,155.208252
2018-09-14,JPMB,29.815628
2018-09-14,MERVAL,756.126284
2018-09-14,MUB,88.147324
2018-09-14,PSQ,120.736961
2018-09-14,QQQ,174.856537
2018-09-14,RSP,93.561905
2018-09-14,SH,90.054680
2018-09-14,SLV,13.230000
2018-09-14,SMH,49.681995
2018-09-14,SPHQ,29.049860
2018-09-14,SPXL,50.842354
2018-09-14,SPY,257.538818
2018-09-14,TQQQ,8.203287
2018-09-14,URA,9.902409
2018-09-14,USO,116.000000
2018-09-14,VEA,33.673012
2018-09-14,VIG,95.660797
2018-09-14,VXX,1750.400024
2018-09-14,XLB,25.276402
2018-09-14,XLC,44.733646
2018-09-14,XLE,26.204651
2018-09-14,XLF,24.257254
2018-09-14,XLI,69.206734
2018-09-14,XLK,34.769089
2018-09-14,XLP,44.169739
2018-09-14,XLRE,25.610973
2018-09-14,XLU,21.162947
2018-09-14,XLV,81.580147
2018-09-14,XLY,54.195679
2018-09-14,XME,30.815107
2018-09-17,ACWI,63.374111
2018-09-17,ARKK,44.184181
2018-09-17,CIBR,26.982782
2018-09-17,COPX,17.494596
2018-09-17,DIA,224.935593
2018-09-17,EEM,34.674316
2018-09-17,EFA,52.664227
2018-09-17,ESGU,56.978348
2018-09-17,EWJ,49.222267
2018-09-17,EWY,56.625404
2018-09-17,EWZ,20.141693
2018-09-17,FXI,34.174530
2018-09-17,GDX,16.795816
2018-09-17,GLD,113.610001
2018-09-17,IBB,113.845795
2018-09-17,ICLN,7.643688
2018-09-17,IEMG,40.227966
2018-09-17,IEUR,37.428757
2018-09-17,IJH,36.050758
2018-09-17,ILF,19.462337
2018-09-17,ITA,99.335152
2018-09-17,IVE,98.765167
2018-09-17,IVV,256.277863
2018-09-17,IVW,40.689323
2018-09-17,IWM,153.559952
2018-09-17,JPMB,30.047899
2018-09-17,MERVAL,777.564263
2018-09-17,MUB,88.122833
2018-09-17,PSQ,122.485596
2018-09-17,QQQ,172.338089
2018-09-17,RSP,93.249268
2018-09-17,SH,90.546227
2018-09-17,SLV,13.310000
2018-09-17,SMH,49.011364
2018-09-17,SPHQ,28.862675
2018-09-17,SPXL,50.022610
2018-09-17,SPY,256.175354
2018-09-17,TQQQ,7.857373
2018-09-17,URA,9.910279
2018-09-17,USO,115.760002
2018-09-17,VEA,33.704556
2018-09-17,VIG,95.462479
2018-09-17,VXX,1804.800049
2018-09-17,XLB,25.365749
2018-09-17,XLC,44.298965
2018-09-17,XLE,26.246983
2018-09-17,XLF,24.154146
2018-09-17,XLI,69.232994
2018-09-17,XLK,34.332970
2018-09-17,XLP,44.331059
2018-09-17,XLRE,25.755878
2018-09-17,XLU,21.233097
2018-09-17,XLV,81.283607
2018-09-17,XLY,53.523548
2018-09-17,XME,31.124350
2018-09-18,ACWI,63.824066
2018-09-18,ARKK,44.987869
2018-09-18,CIBR,27.078329
2018-09-18,COPX,17.855570
2018-09-18,DIA,226.599106
2018-09-18,EEM,35.007881
2018-09-18,EFA,53.215927
2018-09-18,ESGU,57.282852
2018-09-18,EWJ,50.398857
2018-09-18,EWY,57.427807
2018-09-18,EWZ,20.392448
2018-09-18,FXI,34.781822
2018-09-18,GDX,16.896662
2018-09-18,GLD,113.440002
2018-09-18,IBB,115.119362
2018-09-18,ICLN,7.733719
2018-09-18,IEMG,40.571526
2018-09-18,IEUR,37.624966
2018-09-18,IJH,36.205318
2018-09-18,ILF,19.733364
2018-09-18,ITA,100.536362
2018-09-18,IVE,99.137260
2018-09-18,IVV,257.711273
2018-09-18,IVW,40.973976
2018-09-18,IWM,154.203049
2018-09-18,JPMB,29.982838
2018-09-18,MERVAL,806.683417
2018-09-18,MUB,88.008659
2018-09-18,PSQ,121.468964
2018-09-18,QQQ,173.763596
2018-09-18,RSP,93.683487
2018-09-18,SH,90.120216
2018-09-18,SLV,13.310000
2018-09-18,SMH,49.383930
2018-09-18,SPHQ,29.058773
2018-09-18,SPXL,50.804657
2018-09-18,SPY,257.565399
2018-09-18,TQQQ,8.044000
2018-09-18,URA,10.044097
2018-09-18,USO,117.519997
2018-09-18,VEA,34.051464
2018-09-18,VIG,96.117859
2018-09-18,VXX,1795.199951
2018-09-18,XLB,25.391273
2018-09-18,XLC,44.613422
2018-09-18,XLE,26.419905
2018-09-18,XLF,24.274445
2018-09-18,XLI,69.863182
2018-09-18,XLK,34.551029
2018-09-18,XLP,44.145542
2018-09-18,XLRE,25.603350
2018-09-18,XLU,21.194120
2018-09-18,XLV,81.754608
2018-09-18,XLY,54.204945
2018-09-18,XME,31.660976
2018-09-19,ACWI,63.988461
2018-09-19,ARKK,44.959835
2018-09-19,CIBR,26.791685
2018-09-19,COPX,18.359259
2018-09-19,DIA,227.900497
2018-09-19,EEM,35.491562
2018-09-19,EFA,53.405083
2018-09-19,ESGU,57.273903
2018-09-19,EWJ,50.576614
2018-09-19,EWY,57.462315
2018-09-19,EWZ,20.392448
2018-09-19,FXI,35.389111
2018-09-19,GDX,17.190039
2018-09-19,GLD,113.879997
2018-09-19,IBB,115.266304
2018-09-19,ICLN,7.760730
2018-09-19,IEMG,41.074867
2018-09-19,IEUR,37.711292
2018-09-19,IJH,36.088055
2018-09-19,ILF,19.823706
2018-09-19,ITA,99.727844
2018-09-19,IVE,99.483994
2018-09-19,IVV,257.895935
2018-09-19,IVW,40.938992
2018-09-19,IWM,153.641510
2018-09-19,JPMB,29.982838
2018-09-19,MERVAL,825.062282
2018-09-19,MUB,87.902611
2018-09-19,PSQ,121.590973
2018-09-19,QQQ,173.630524
2018-09-19,RSP,93.640076
2018-09-19,SH,89.989159
2018-09-19,SLV,13.400000
2018-09-19,SMH,49.495701
2018-09-19,SPHQ,29.023119
2018-09-19,SPXL,50.993095
2018-09-19,SPY,257.839783
2018-09-19,TQQQ,8.026168
2018-09-19,URA,10.020483
2018-09-19,USO,119.519997
2018-09-19,VEA,34.169724
2018-09-19,VIG,96.040283
2018-09-19,VXX,1733.119995
2018-09-19,XLB,25.667824
2018-09-19,XLC,44.733646
2018-09-19,XLE,26.501064
2018-09-19,XLF,24.686895
2018-09-19,XLI,69.801903
2018-09-19,XLK,34.462868
2018-09-19,XLP,44.064888
2018-09-19,XLRE,25.359282
2018-09-19,XLU,20.734228
2018-09-19,XLV,81.641220
2018-09-19,XLY,54.228127
2018-09-19,XME,31.906546
2018-09-20,ACWI,64.594177
2018-09-20,ARKK,45.165432
2018-09-20,CIBR,26.868122
2018-09-20,COPX,18.720228
2018-09-20,DIA,230.158585
2018-09-20,EEM,35.883507
2018-09-20,EFA,54.067135
2018-09-20,ESGU,57.882904
2018-09-20,EWJ,50.712051
2018-09-20,EWY,58.368256
2018-09-20,EWZ,20.668282
2018-09-20,FXI,35.597084
2018-09-20,GDX,17.355064
2018-09-20,GLD,114.269997
2018-09-20,IBB,116.863129
2018-09-20,ICLN,7.841757
2018-09-20,IEMG,41.506310
2018-09-20,IEUR,38.315617
2018-09-20,IJH,36.356331
2018-09-20,ILF,20.030203
2018-09-20,ITA,98.928574
2018-09-20,IVE,100.126686
2018-09-20,IVV,260.076721
2018-09-20,IVW,41.312286
2018-09-20,IWM,155.063400
2018-09-20,JPMB,30.178019
2018-09-20,MERVAL,873.772152
2018-09-20,MUB,87.951530
2018-09-20,PSQ,120.330315
2018-09-20,QQQ,175.550293
2018-09-20,RSP,94.230576
2018-09-20,SH,89.268166
2018-09-20,SLV,13.450000
2018-09-20,SMH,50.133732
2018-09-20,SPHQ,29.219223
2018-09-20,SPXL,52.180305
2018-09-20,SPY,259.929321
2018-09-20,TQQQ,8.278172
2018-09-20,URA,10.162171
2018-09-20,USO,118.400002
2018-09-20,VEA,34.540279
2018-09-20,VIG,96.661148
2018-09-20,VXX,1704.959961
2018-09-20,XLB,25.944370
2018-09-20,XLC,45.223801
2018-09-20,XLE,26.508114
2018-09-20,XLF,24.901707
2018-09-20,XLI,69.906944
2018-09-20,XLK,34.871162
2018-09-20,XLP,44.621441
2018-09-20,XLRE,25.549963
2018-09-20,XLU,20.777103
2018-09-20,XLV,82.434937
2018-09-20,XLY,54.598946
2018-09-20,XME,31.988405
2018-09-21,ACWI,64.628799
2018-09-21,ARKK,44.072041
2018-09-21,CIBR,26.887234
2018-09-21,COPX,19.072803
2018-09-21,DIA,230.699234
2018-09-21,EEM,36.050297
2018-09-21,EFA,54.090775
2018-09-21,ESGU,57.793350
2018-09-21,EWJ,50.822090
2018-09-21,EWY,58.566696
2018-09-21,EWZ,21.163513
2018-09-21,FXI,35.871605
2018-09-21,GDX,17.217546
2018-09-21,GLD,113.489998
2018-09-21,IBB,116.138184
2018-09-21,ICLN,7.868768
2018-09-21,IEMG,41.650131
2018-09-21,IEUR,38.284225
2018-09-21,IJH,36.255070
2018-09-21,ILF,20.236700
2018-09-21,ITA,99.760162
2018-09-21,IVE,100.236603
2018-09-21,IVV,259.724945
2018-09-21,IVW,41.225964
2018-09-21,IWM,154.320755
2018-09-21,JPMB,30.295151
2018-09-21,MERVAL,899.318837
2018-09-21,MUB,87.967888
2018-09-21,PSQ,120.899643
2018-09-21,QQQ,174.590469
2018-09-21,RSP,94.291351
2018-09-21,SH,89.399261
2018-09-21,SLV,13.440000
2018-09-21,SMH,49.882244
2018-09-21,SPHQ,29.281620
2018-09-21,SPXL,52.057800
2018-09-21,SPY,259.691864
2018-09-21,TQQQ,8.146228
2018-09-21,URA,10.193657
2018-09-21,USO,119.680000
2018-09-21,VEA,34.548157
2018-09-21,VIG,96.971596
2018-09-21,VXX,1700.223999
2018-09-21,XLB,25.888371
2018-09-21,XLC,45.021645
2018-09-21,XLE,26.683283
2018-09-21,XLF,24.805042
2018-09-21,XLI,70.359009
2018-09-21,XLK,34.733360
2018-09-21,XLP,44.692917
2018-09-21,XLRE,25.549961
2018-09-21,XLU,20.865583
2018-09-21,XLV,82.546158
2018-09-21,XLY,54.357647
2018-09-21,XME,31.790634
2018-09-24,ACWI,64.325920
2018-09-24,ARKK,44.230907
2018-09-24,CIBR,26.963671
2018-09-24,COPX,18.795778
2018-09-24,DIA,229.231033
2018-09-24,EEM,35.641663
2018-09-24,EFA,53.846455
2018-09-24,ESGU,57.605267
2018-09-24,EWJ,50.593555
2018-09-24,EWY,58.212959
2018-09-24,EWZ,20.555439
2018-09-24,FXI,35.472298
2018-09-24,GDX,17.235876
2018-09-24,GLD,113.470001
2018-09-24,IBB,117.519524
2018-09-24,ICLN,7.796741
2018-09-24,IEMG,41.170738
2018-09-24,IEUR,38.080177
2018-09-24,IJH,36.127151
2018-09-24,ILF,19.888237
2018-09-24,ITA,98.729919
2018-09-24,IVE,99.492409
2018-09-24,IVV,258.942352
2018-09-24,IVW,41.228302
2018-09-24,IWM,153.750214
2018-09-24,JPMB,30.295151
2018-09-24,MERVAL,888.876977
2018-09-24,MUB,87.910751
2018-09-24,PSQ,120.574310
2018-09-24,QQQ,175.075989
2018-09-24,RSP,93.624916
2018-09-24,SH,89.661430
2018-09-24,SLV,13.410000
2018-09-24,SMH,50.236187
2018-09-24,SPHQ,29.186661
2018-09-24,SPXL,51.567848
2018-09-24,SPY,258.829163
2018-09-24,TQQQ,8.216364
2018-09-24,URA,10.130685
2018-09-24,USO,122.000000
2018-09-24,VEA,34.398365
2018-09-24,VIG,96.290344
2018-09-24,VXX,1706.880005
2018-09-24,XLB,25.525011
2018-09-24,XLC,45.021645
2018-09-24,XLE,27.074116
2018-09-24,XLF,24.528862
2018-09-24,XLI,69.154114
2018-09-24,XLK,34.905609
2018-09-24,XLP,44.010586
2018-09-24,XLRE,25.048983
2018-09-24,XLU,20.680761
2018-09-24,XLV,82.712494
2018-09-24,XLY,54.004318
2018-09-24,XME,31.498966
2018-09-25,ACWI,64.455742
2018-09-25,ARKK,44.642094
2018-09-25,CIBR,27.169098
2018-09-25,COPX,18.787388
2018-09-25,DIA,228.635178
2018-09-25,EEM,35.783440
2018-09-25,EFA,54.114426
2018-09-25,ESGU,57.469139
2018-09-25,EWJ,50.974461
2018-09-25,EWY,58.540810
2018-09-25,EWZ,20.768579
2018-09-25,FXI,35.638680
2018-09-25,GDX,17.281719
2018-09-25,GLD,113.650002
2018-09-25,IBB,117.784035
2018-09-25,ICLN,7.760730
2018-09-25,IEMG,41.386467
2018-09-25,IEUR,38.299927
2018-09-25,IJH,36.104053
2018-09-25,ILF,20.010843
2018-09-25,ITA,99.732452
2018-09-25,IVE,99.171082
2018-09-25,IVV,258.669708
2018-09-25,IVW,41.246967
2018-09-25,IWM,153.985641
2018-09-25,JPMB,30.353706
2018-09-25,MERVAL,908.564568
2018-09-25,MUB,87.853661
2018-09-25,PSQ,120.411659
2018-09-25,QQQ,175.314026
2018-09-25,RSP,93.371956
2018-09-25,SH,89.825294
2018-09-25,SLV,13.590000
2018-09-25,SMH,49.435158
2018-09-25,SPHQ,29.186661
2018-09-25,SPXL,51.373348
2018-09-25,SPY,258.588959
2018-09-25,TQQQ,8.249648
2018-09-25,URA,10.217269
2018-09-25,USO,122.160004
2018-09-25,VEA,34.563931
2018-09-25,VIG,96.040283
2018-09-25,VXX,1722.880005
2018-09-25,XLB,25.392487
2018-09-25,XLC,45.040192
2018-09-25,XLE,27.248213
2018-09-25,XLF,24.433916
2018-09-25,XLI,68.943039
2018-09-25,XLK,34.863712
2018-09-25,XLP,43.750660
2018-09-25,XLRE,25.025856
2018-09-25,XLU,20.397623
2018-09-25,XLV,82.458565
2018-09-25,XLY,54.232132
2018-09-25,XME,31.982025
2018-09-26,ACWI,64.412476
2018-09-26,ARKK,44.679478
2018-09-26,CIBR,27.059219
2018-09-26,COPX,18.644672
2018-09-26,DIA,227.814606
2018-09-26,EEM,35.858486
2018-09-26,EFA,54.138069
2018-09-26,ESGU,57.273163
2018-09-26,EWJ,51.219925
2018-09-26,EWY,58.601208
2018-09-26,EWZ,21.094561
2018-09-26,FXI,35.796738
2018-09-26,GDX,16.887495
2018-09-26,GLD,113.050003
2018-09-26,IBB,118.187744
2018-09-26,ICLN,7.760730
2018-09-26,IEMG,41.434402
2018-09-26,IEUR,38.260689
2018-09-26,IJH,35.772614
2018-09-26,ILF,20.146355
2018-09-26,ITA,99.351646
2018-09-26,IVE,98.671761
2018-09-26,IVV,257.907471
2018-09-26,IVW,41.198074
2018-09-26,IWM,152.578156
2018-09-26,JPMB,30.399273
2018-09-26,MERVAL,884.392913
2018-09-26,MUB,87.984184
2018-09-26,PSQ,120.378998
2018-09-26,QQQ,175.437759
2018-09-26,RSP,93.014290
2018-09-26,SH,90.049011
2018-09-26,SLV,13.490000
2018-09-26,SMH,48.997391
2018-09-26,SPHQ,29.186661
2018-09-26,SPXL,50.891811
2018-09-26,SPY,257.815308
2018-09-26,TQQQ,8.241324
2018-09-26,URA,10.099198
2018-09-26,USO,120.879997
2018-09-26,VEA,34.578167
2018-09-26,VIG,95.787315
2018-09-26,VXX,1728.000000
2018-09-26,XLB,25.140278
2018-09-26,XLC,45.216370
2018-09-26,XLE,26.985287
2018-09-26,XLF,24.140472
2018-09-26,XLI,68.899017
2018-09-26,XLK,34.733360
2018-09-26,XLP,43.799389
2018-09-26,XLRE,24.748392
2018-09-26,XLU,20.197069
2018-09-26,XLV,82.642502
2018-09-26,XLY,54.357647
2018-09-26,XME,31.271109
2018-09-27,ACWI,64.412476
2018-09-27,ARKK,45.053284
2018-09-27,CIBR,27.116547
2018-09-27,COPX,18.485174
2018-09-27,DIA,228.220642
2018-09-27,EEM,36.033604
2018-09-27,EFA,54.027714
2018-09-27,ESGU,57.569828
2018-09-27,EWJ,51.084496
2018-09-27,EWY,59.118885
2018-09-27,EWZ,21.533375
2018-09-27,FXI,35.805054
2018-09-27,GDX,16.814148
2018-09-27,GLD,112.050003
2018-09-27,IBB,119.422432
2018-09-27,ICLN,7.751726
2018-09-27,IEMG,41.634148
2018-09-27,IEUR,38.119415
2018-09-27,IJH,35.799370
2018-09-27,ILF,20.449648
2018-09-27,ITA,99.801575
2018-09-27,IVE,98.629234
2018-09-27,IVV,258.614166
2018-09-27,IVW,41.413303
2018-09-27,IWM,152.587265
2018-09-27,JPMB,30.600964
2018-09-27,MERVAL,874.506237
2018-09-27,MUB,88.106529
2018-09-27,PSQ,119.358833
2018-09-27,QQQ,176.923004
2018-09-27,RSP,93.023041
2018-09-27,SH,89.851608
2018-09-27,SLV,13.410000
2018-09-27,SMH,49.304764
2018-09-27,SPHQ,29.285204
2018-09-27,SPXL,51.307262
2018-09-27,SPY,258.535614
2018-09-27,TQQQ,8.469556
2018-09-27,URA,10.477032
2018-09-27,USO,122.080002
2018-09-27,VEA,34.483208
2018-09-27,VIG,95.744026
2018-09-27,VXX,1711.359985
2018-09-27,XLB,24.922253
2018-09-27,XLC,45.605850
2018-09-27,XLE,26.985287
2018-09-27,XLF,24.054163
2018-09-27,XLI,68.995781
2018-09-27,XLK,34.938206
2018-09-27,XLP,43.742523
2018-09-27,XLRE,24.825460
2018-09-27,XLU,20.405487
2018-09-27,XLV,83.062790
2018-09-27,XLY,54.543617
2018-09-27,XME,31.079702
2018-09-28,ACWI,64.256721
2018-09-28,ARKK,44.240253
2018-09-28,CIBR,27.250315
2018-09-28,COPX,18.543938
2018-09-28,DIA,228.350143
2018-09-28,EEM,35.791771
2018-09-28,EFA,53.586357
2018-09-28,ESGU,57.506908
2018-09-28,EWJ,50.982918
2018-09-28,EWY,58.903187
2018-09-28,EWZ,21.144705
2018-09-28,FXI,35.622040
2018-09-28,GDX,16.979176
2018-09-28,GLD,112.760002
2018-09-28,IBB,119.491035
2018-09-28,ICLN,7.742726
2018-09-28,IEMG,41.370480
2018-09-28,IEUR,37.640663
2018-09-28,IJH,35.908195
2018-09-28,ILF,20.256060
2018-09-28,ITA,100.395309
2018-09-28,IVE,98.535675
2018-09-28,IVV,258.534668
2018-09-28,IVW,41.448402
2018-09-28,IWM,153.050385
2018-09-28,JPMB,30.544773
2018-09-28,MERVAL,841.387981
2018-09-28,MUB,88.049438
2018-09-28,PSQ,119.399635
2018-09-28,QQQ,176.884872
2018-09-28,RSP,93.171303
2018-09-28,SH,89.884506
2018-09-28,SLV,13.730000
2018-09-28,SMH,49.574867
2018-09-28,SPHQ,29.383745
2018-09-28,SPXL,51.288372
2018-09-28,SPY,258.562256
2018-09-28,TQQQ,8.456480
2018-09-28,URA,10.477032
2018-09-28,USO,124.160004
2018-09-28,VEA,34.237923
2018-09-28,VIG,95.891281
2018-09-28,VXX,1708.800049
2018-09-28,XLB,24.764093
2018-09-28,XLC,45.438923
2018-09-28,XLE,26.910681
2018-09-28,XLF,23.803869
2018-09-28,XLI,68.951828
2018-09-28,XLK,35.068539
2018-09-28,XLP,43.807518
2018-09-28,XLRE,25.133757
2018-09-28,XLU,20.704355
2018-09-28,XLV,83.316711
2018-09-28,XLY,54.497116
2018-09-28,XME,31.134390
2018-10-01,ACWI,64.438423
2018-10-01,ARKK,44.305668
2018-10-01,CIBR,26.906347
2018-10-01,COPX,18.669857
2018-10-01,DIA,230.362427
2018-10-01,EEM,35.800102
2018-10-01,EFA,53.649422
2018-10-01,ESGU,57.583313
2018-10-01,EWJ,51.329971
2018-10-01,EWY,58.627090
2018-10-01,EWZ,21.132168
2018-10-01,FXI,35.788414
2018-10-01,GDX,17.006678
2018-10-01,GLD,112.570000
2018-10-01,IBB,118.736488
2018-10-01,ICLN,7.724716
2018-10-01,IEMG,41.362495
2018-10-01,IEUR,37.656361
2018-10-01,IJH,35.635246
2018-10-01,ILF,20.352854
2018-10-01,ITA,100.733963
2018-10-01,IVE,98.926956
2018-10-01,IVV,259.541473
2018-10-01,IVW,41.577072
2018-10-01,IWM,151.034515
2018-10-01,JPMB,30.544773
2018-10-01,MERVAL,786.887225
2018-10-01,MUB,88.022453
2018-10-01,PSQ,119.195618
2018-10-01,QQQ,177.246750
2018-10-01,RSP,93.171303
2018-10-01,SH,89.555489
2018-10-01,SLV,13.620000
2018-10-01,SMH,49.705280
2018-10-01,SPHQ,29.482288
2018-10-01,SPXL,51.826569
2018-10-01,SPY,259.460602
2018-10-01,TQQQ,8.505219
2018-10-01,URA,10.547877
2018-10-01,USO,127.599998
2018-10-01,VEA,34.324963
2018-10-01,VIG,96.185783
2018-10-01,VXX,1689.599976
2018-10-01,XLB,25.012030
2018-10-01,XLC,45.253471
2018-10-01,XLE,27.283743
2018-10-01,XLF,23.898809
2018-10-01,XLI,69.558662
2018-10-01,XLK,35.236141
2018-10-01,XLP,43.775017
2018-10-01,XLRE,24.941078
2018-10-01,XLU,20.633568
2018-10-01,XLV,83.728249
2018-10-01,XLY,54.329762
2018-10-01,XME,31.344030
2018-10-02,ACWI,64.222099
2018-10-02,ARKK,43.165554
2018-10-02,CIBR,26.428598
2018-10-02,COPX,18.636280
2018-10-02,DIA,231.087997
2018-10-02,EEM,35.349796
2018-10-02,EFA,53.373558
2018-10-02,ESGU,57.704678
2018-10-02,EWJ,51.211468
2018-10-02,EWY,57.712532
2018-10-02,EWZ,22.323248
2018-10-02,FXI,34.923241
2018-10-02,GDX,17.465080
2018-10-02,GLD,113.870003
2018-10-02,IBB,117.952545
2018-10-02,ICLN,7.787739
2018-10-02,IEMG,40.891109
2018-10-02,IEUR,37.420910
2018-10-02,IJH,35.490765
2018-10-02,ILF,20.862646
2018-10-02,ITA,100.659737
2018-10-02,IVE,99.114098
2018-10-02,IVV,259.435486
2018-10-02,IVW,41.483494
2018-10-02,IWM,149.400055
2018-10-02,JPMB,30.538239
2018-10-02,MERVAL,827.978750
2018-10-02,MUB,88.112350
2018-10-02,PSQ,119.522049
2018-10-02,QQQ,176.846817
